month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2020-06,HOUGANG,4 ROOM,662,HOUGANG AVE 4,10 TO 12,103,Model A,1987,66 years 04 months,375000
2020-06,HOUGANG,4 ROOM,606,HOUGANG AVE 4,10 TO 12,104,Model A,1985,64 years 04 months,413888
2020-06,HOUGANG,4 ROOM,324,HOUGANG AVE 5,10 TO 12,104,Model A,1983,61 years 11 months,405000
2020-06,HOUGANG,4 ROOM,314,HOUGANG AVE 5,01 TO 03,91,New Generation,1993,72 years,335000
2020-06,HOUGANG,4 ROOM,334,HOUGANG AVE 5,04 TO 06,104,Model A,1983,61 years 11 months,385000
2020-06,HOUGANG,4 ROOM,432,HOUGANG AVE 6,01 TO 03,105,Model A,1989,68 years 01 month,380000
2020-06,HOUGANG,4 ROOM,423,HOUGANG AVE 6,04 TO 06,105,Model A,1989,68 years 07 months,428000
2020-06,HOUGANG,4 ROOM,354,HOUGANG AVE 7,01 TO 03,91,New Generation,1986,65 years 01 month,316000
2020-06,HOUGANG,4 ROOM,355,HOUGANG AVE 7,01 TO 03,96,New Generation,1985,63 years 10 months,311000
2020-06,HOUGANG,4 ROOM,636,HOUGANG AVE 8,01 TO 03,84,Simplified,1987,66 years 09 months,312000
2020-06,HOUGANG,4 ROOM,543,HOUGANG AVE 8,01 TO 03,106,Model A,1992,71 years 06 months,375000
2020-06,HOUGANG,4 ROOM,434,HOUGANG AVE 8,07 TO 09,103,Model A,1989,68 years 02 months,440000
2020-06,HOUGANG,4 ROOM,541,HOUGANG AVE 8,04 TO 06,104,Model A,1989,68 years 06 months,400000
2020-06,HOUGANG,4 ROOM,916,HOUGANG AVE 9,01 TO 03,101,Model A,1998,77 years 03 months,343000
2020-06,HOUGANG,4 ROOM,244,HOUGANG ST 22,01 TO 03,96,New Generation,1984,63 years 06 months,320000
2020-06,HOUGANG,4 ROOM,241,HOUGANG ST 22,01 TO 03,108,Model A,1985,63 years 11 months,350000
2020-06,HOUGANG,4 ROOM,373,HOUGANG ST 31,07 TO 09,101,Model A,2000,78 years 09 months,460000
2020-06,HOUGANG,4 ROOM,376A,HOUGANG ST 32,07 TO 09,92,Model A,2016,94 years 11 months,476000
2020-06,HOUGANG,4 ROOM,376B,HOUGANG ST 32,16 TO 18,92,Model A,2016,94 years 10 months,516000
2020-06,HOUGANG,4 ROOM,376A,HOUGANG ST 32,10 TO 12,92,Model A,2016,94 years 09 months,483888
2020-06,HOUGANG,4 ROOM,567,HOUGANG ST 51,04 TO 06,100,Model A,1997,76 years 02 months,368000
2020-06,HOUGANG,4 ROOM,574,HOUGANG ST 51,10 TO 12,100,Model A,1997,76 years 01 month,382000
2020-06,HOUGANG,4 ROOM,575,HOUGANG ST 51,01 TO 03,101,Model A,1997,75 years 10 months,352000
2020-06,HOUGANG,4 ROOM,549,HOUGANG ST 51,01 TO 03,103,Model A,1992,71 years 04 months,355000
2020-06,HOUGANG,4 ROOM,553,HOUGANG ST 51,01 TO 03,104,Model A,1989,68 years 04 months,330000
2020-06,HOUGANG,4 ROOM,574,HOUGANG ST 51,04 TO 06,98,Model A,1997,76 years,370000
2020-06,HOUGANG,4 ROOM,970,HOUGANG ST 91,04 TO 06,100,Model A,1999,78 years 08 months,360000
2020-06,HOUGANG,4 ROOM,910,HOUGANG ST 91,13 TO 15,93,Model A2,1997,76 years 06 months,370000
2020-06,HOUGANG,4 ROOM,943,HOUGANG ST 92,01 TO 03,101,Model A,1998,77 years 05 months,362000
2020-06,HOUGANG,4 ROOM,944,HOUGANG ST 92,07 TO 09,100,Model A,1998,77 years 06 months,428000
2020-06,HOUGANG,4 ROOM,133,LOR AH SOO,04 TO 06,106,Model A,1985,63 years 10 months,352000
2020-06,HOUGANG,4 ROOM,137,LOR AH SOO,01 TO 03,105,Model A,1985,63 years 11 months,345000
2020-06,HOUGANG,4 ROOM,471A,UPP SERANGOON CRES,10 TO 12,92,Model A,2015,94 years 01 month,430000
2020-06,HOUGANG,4 ROOM,475C,UPP SERANGOON CRES,16 TO 18,92,DBSS,2014,93 years 07 months,675000
2020-06,HOUGANG,4 ROOM,475B,UPP SERANGOON CRES,04 TO 06,92,DBSS,2014,93 years 06 months,580000
2020-06,HOUGANG,4 ROOM,476C,UPP SERANGOON VIEW,13 TO 15,92,Premium Apartment,2016,94 years 11 months,545000
2020-06,HOUGANG,4 ROOM,477B,UPP SERANGOON VIEW,04 TO 06,92,Premium Apartment,2016,94 years 11 months,480000
2020-06,HOUGANG,4 ROOM,477C,UPP SERANGOON VIEW,13 TO 15,92,Premium Apartment,2016,94 years 11 months,498000
2020-06,HOUGANG,4 ROOM,476B,UPP SERANGOON VIEW,13 TO 15,92,Premium Apartment,2016,94 years 11 months,492000
2020-06,HOUGANG,4 ROOM,477A,UPP SERANGOON VIEW,19 TO 21,95,Premium Apartment,2016,94 years 11 months,588500
2020-06,HOUGANG,4 ROOM,477B,UPP SERANGOON VIEW,04 TO 06,92,Premium Apartment,2016,94 years 11 months,450000
2020-06,HOUGANG,5 ROOM,979B,BUANGKOK CRES,10 TO 12,110,Improved,2003,82 years 03 months,430000
2020-06,HOUGANG,5 ROOM,173,HOUGANG AVE 1,13 TO 15,122,Improved,1997,76 years 09 months,555000
2020-06,HOUGANG,5 ROOM,234,HOUGANG AVE 1,04 TO 06,142,Model A-Maisonette,1984,63 years 03 months,700000
2020-06,HOUGANG,5 ROOM,167,HOUGANG AVE 1,10 TO 12,123,Improved,1997,76 years 06 months,520000
2020-06,HOUGANG,5 ROOM,409,HOUGANG AVE 10,07 TO 09,121,Improved,1985,64 years 08 months,530000
2020-06,HOUGANG,5 ROOM,461,HOUGANG AVE 10,01 TO 03,124,Improved,1992,71 years 06 months,530000
2020-06,HOUGANG,5 ROOM,416,HOUGANG AVE 10,04 TO 06,120,Improved,1985,64 years 05 months,472000
2020-06,HOUGANG,5 ROOM,521,HOUGANG AVE 6,04 TO 06,121,Improved,1987,66 years 05 months,550000
2020-06,HOUGANG,5 ROOM,503,HOUGANG AVE 8,07 TO 09,121,Improved,1987,66 years 02 months,503888
2020-06,HOUGANG,5 ROOM,541,HOUGANG AVE 8,07 TO 09,121,Improved,1989,68 years 05 months,470000
2020-06,HOUGANG,5 ROOM,964,HOUGANG AVE 9,01 TO 03,121,Improved,1999,78 years 06 months,436000
2020-06,HOUGANG,5 ROOM,955,HOUGANG AVE 9,07 TO 09,116,Improved,1999,77 years 11 months,538000
2020-06,HOUGANG,5 ROOM,962,HOUGANG AVE 9,04 TO 06,115,Improved,1999,78 years 04 months,458000
2020-06,HOUGANG,5 ROOM,231,HOUGANG ST 21,10 TO 12,142,Model A-Maisonette,1984,63 years 05 months,865000
2020-06,HOUGANG,5 ROOM,245,HOUGANG ST 22,04 TO 06,121,Improved,1984,63 years 09 months,420000
2020-06,HOUGANG,5 ROOM,571,HOUGANG ST 51,13 TO 15,117,Improved,1997,75 years 11 months,500000
2020-06,HOUGANG,5 ROOM,552,HOUGANG ST 51,01 TO 03,121,Improved,1990,68 years 09 months,420000
2020-06,HOUGANG,5 ROOM,699,HOUGANG ST 52,10 TO 12,120,Improved,1999,77 years 10 months,468000
2020-06,HOUGANG,5 ROOM,970,HOUGANG ST 91,01 TO 03,121,Improved,1999,78 years 09 months,428000
2020-06,HOUGANG,5 ROOM,973,HOUGANG ST 91,04 TO 06,116,Improved,1999,78 years 07 months,460000
2020-06,HOUGANG,5 ROOM,928,HOUGANG ST 91,10 TO 12,120,Improved,1998,77 years 06 months,470000
2020-06,HOUGANG,5 ROOM,914,HOUGANG ST 91,07 TO 09,121,Improved,1998,76 years 10 months,472000
2020-06,HOUGANG,5 ROOM,945,HOUGANG ST 92,13 TO 15,120,Improved,1998,77 years 07 months,530888
2020-06,HOUGANG,5 ROOM,941,HOUGANG ST 92,01 TO 03,121,Improved,1998,76 years 10 months,430000
2020-06,HOUGANG,5 ROOM,475A,UPP SERANGOON CRES,16 TO 18,112,DBSS,2014,93 years 06 months,830000
2020-06,HOUGANG,5 ROOM,475A,UPP SERANGOON CRES,16 TO 18,112,DBSS,2014,93 years 06 months,840000
2020-06,HOUGANG,5 ROOM,475B,UPP SERANGOON CRES,07 TO 09,112,DBSS,2014,93 years 07 months,762200
2020-06,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,07 TO 09,112,DBSS,2014,93 years 06 months,745000
2020-06,HOUGANG,5 ROOM,470C,UPP SERANGOON CRES,10 TO 12,112,Improved,2015,94 years,580000
2020-06,HOUGANG,5 ROOM,475B,UPP SERANGOON CRES,13 TO 15,109,DBSS,2014,93 years 06 months,788888
2020-06,HOUGANG,5 ROOM,477C,UPP SERANGOON VIEW,01 TO 03,115,Premium Apartment,2016,94 years 11 months,640000
2020-06,HOUGANG,5 ROOM,477A,UPP SERANGOON VIEW,01 TO 03,112,Premium Apartment,2016,94 years 11 months,590000
2020-06,HOUGANG,5 ROOM,477C,UPP SERANGOON VIEW,16 TO 18,115,Premium Apartment,2016,94 years 11 months,710000
2020-06,HOUGANG,5 ROOM,477B,UPP SERANGOON VIEW,10 TO 12,115,Premium Apartment,2016,94 years 10 months,715000
2020-06,HOUGANG,5 ROOM,476C,UPP SERANGOON VIEW,16 TO 18,115,Premium Apartment,2016,94 years 10 months,766000
2020-06,HOUGANG,5 ROOM,476B,UPP SERANGOON VIEW,13 TO 15,115,Premium Apartment,2016,94 years 09 months,740000
2020-06,HOUGANG,EXECUTIVE,407,HOUGANG AVE 10,01 TO 03,148,Maisonette,1986,65 years 05 months,733000
2020-06,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,04 TO 06,148,Maisonette,1986,65 years 02 months,638000
2020-06,HOUGANG,EXECUTIVE,23,HOUGANG AVE 3,10 TO 12,174,Adjoined flat,1978,57 years 01 month,628000
2020-06,HOUGANG,EXECUTIVE,522,HOUGANG AVE 6,01 TO 03,145,Maisonette,1987,66 years 04 months,685000
2020-06,HOUGANG,EXECUTIVE,430,HOUGANG AVE 6,10 TO 12,149,Maisonette,1989,67 years 10 months,785000
2020-06,HOUGANG,EXECUTIVE,522,HOUGANG AVE 6,10 TO 12,145,Maisonette,1987,66 years 03 months,788888
2020-06,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,01 TO 03,137,Apartment,1999,78 years 04 months,533000
2020-06,HOUGANG,EXECUTIVE,562,HOUGANG ST 51,10 TO 12,158,Maisonette,1992,71 years 06 months,718000
2020-06,HOUGANG,EXECUTIVE,144,LOR AH SOO,10 TO 12,148,Maisonette,1984,63 years 07 months,660000
2020-07,HOUGANG,2 ROOM,986A,BUANGKOK CRES,04 TO 06,47,Model A,2012,90 years 11 months,225000
2020-07,HOUGANG,2 ROOM,987B,BUANGKOK GREEN,16 TO 18,47,Model A,2015,93 years 08 months,226500
2020-07,HOUGANG,3 ROOM,986A,BUANGKOK CRES,01 TO 03,67,Model A,2012,90 years 11 months,300000
2020-07,HOUGANG,3 ROOM,986B,BUANGKOK CRES,13 TO 15,67,Model A,2012,90 years 10 months,325000
2020-07,HOUGANG,3 ROOM,987B,BUANGKOK GREEN,01 TO 03,68,Model A,2015,93 years 08 months,300000
2020-07,HOUGANG,3 ROOM,117,HOUGANG AVE 1,01 TO 03,80,New Generation,1982,61 years,281500
2020-07,HOUGANG,3 ROOM,126,HOUGANG AVE 1,01 TO 03,67,New Generation,1983,61 years 08 months,283000
2020-07,HOUGANG,3 ROOM,119,HOUGANG AVE 1,10 TO 12,67,New Generation,1981,60 years 03 months,265000
2020-07,HOUGANG,3 ROOM,114,HOUGANG AVE 1,04 TO 06,66,New Generation,1982,60 years 08 months,265000
2020-07,HOUGANG,3 ROOM,123,HOUGANG AVE 1,04 TO 06,82,New Generation,1981,60 years 02 months,295000
2020-07,HOUGANG,3 ROOM,113,HOUGANG AVE 1,13 TO 15,66,New Generation,1982,60 years 06 months,261000
2020-07,HOUGANG,3 ROOM,415,HOUGANG AVE 10,04 TO 06,71,New Generation,1985,64 years 03 months,296000
2020-07,HOUGANG,3 ROOM,415,HOUGANG AVE 10,01 TO 03,67,New Generation,1985,64 years 03 months,295000
2020-07,HOUGANG,3 ROOM,702,HOUGANG AVE 2,10 TO 12,82,New Generation,1985,64 years 02 months,322000
2020-07,HOUGANG,3 ROOM,248,HOUGANG AVE 3,01 TO 03,72,New Generation,1984,63 years 04 months,290000
2020-07,HOUGANG,3 ROOM,662,HOUGANG AVE 4,04 TO 06,74,Model A,1987,66 years 01 month,286000
2020-07,HOUGANG,3 ROOM,311,HOUGANG AVE 5,07 TO 09,68,New Generation,1983,61 years 10 months,276000
2020-07,HOUGANG,3 ROOM,322,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,61 years 08 months,280288
2020-07,HOUGANG,3 ROOM,304,HOUGANG AVE 5,10 TO 12,74,Model A,1983,62 years 01 month,318000
2020-07,HOUGANG,3 ROOM,311,HOUGANG AVE 5,07 TO 09,68,New Generation,1983,61 years 10 months,275000
2020-07,HOUGANG,3 ROOM,625,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,64 years 07 months,270000
2020-07,HOUGANG,3 ROOM,620,HOUGANG AVE 8,01 TO 03,69,Improved,1985,64 years 01 month,266000
2020-07,HOUGANG,3 ROOM,678,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,67 years 04 months,265000
2020-07,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,67 years 11 months,263000
2020-07,HOUGANG,3 ROOM,642,HOUGANG AVE 8,10 TO 12,69,Improved,1987,66 years 05 months,270000
2020-07,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,67 years 11 months,255000
2020-07,HOUGANG,3 ROOM,619,HOUGANG AVE 8,10 TO 12,60,Improved,1985,64 years 03 months,260000
2020-07,HOUGANG,3 ROOM,154,HOUGANG ST 11,07 TO 09,67,New Generation,1984,63 years 06 months,270000
2020-07,HOUGANG,3 ROOM,210,HOUGANG ST 21,01 TO 03,87,Model A,1984,62 years 07 months,382000
2020-07,HOUGANG,3 ROOM,244,HOUGANG ST 22,04 TO 06,67,New Generation,1984,63 years 03 months,275000
2020-07,HOUGANG,3 ROOM,240,HOUGANG ST 22,07 TO 09,74,Model A,1984,63 years 04 months,300000
2020-07,HOUGANG,3 ROOM,695,HOUGANG ST 61,07 TO 09,74,Model A,1987,66 years 04 months,290000
2020-07,HOUGANG,3 ROOM,470B,UPP SERANGOON CRES,04 TO 06,67,Model A,2015,93 years 11 months,340000
2020-07,HOUGANG,3 ROOM,475A,UPP SERANGOON CRES,07 TO 09,67,DBSS,2014,93 years 04 months,470000
2020-07,HOUGANG,3 ROOM,475C,UPP SERANGOON CRES,07 TO 09,67,DBSS,2014,93 years 04 months,462000
2020-07,HOUGANG,3 ROOM,476A,UPP SERANGOON VIEW,16 TO 18,67,Premium Apartment,2016,94 years 09 months,358888
2020-07,HOUGANG,4 ROOM,981A,BUANGKOK CRES,16 TO 18,90,Model A,2003,81 years 11 months,380000
2020-07,HOUGANG,4 ROOM,988C,BUANGKOK GREEN,19 TO 21,93,Model A,2015,93 years 07 months,485000
2020-07,HOUGANG,4 ROOM,988C,BUANGKOK GREEN,16 TO 18,93,Model A,2015,93 years 07 months,440000
2020-07,HOUGANG,4 ROOM,115,HOUGANG AVE 1,01 TO 03,91,New Generation,1981,60 years 02 months,315000
2020-07,HOUGANG,4 ROOM,172,HOUGANG AVE 1,13 TO 15,101,Model A,1997,76 years 05 months,410000
2020-07,HOUGANG,4 ROOM,415,HOUGANG AVE 10,10 TO 12,93,New Generation,1985,64 years 02 months,400000
2020-07,HOUGANG,4 ROOM,709,HOUGANG AVE 2,04 TO 06,91,New Generation,1985,64 years,350000
2020-07,HOUGANG,4 ROOM,704,HOUGANG AVE 2,01 TO 03,91,New Generation,1985,64 years 04 months,308000
2020-07,HOUGANG,4 ROOM,252,HOUGANG AVE 3,04 TO 06,93,New Generation,1985,63 years 07 months,340000
2020-07,HOUGANG,4 ROOM,253,HOUGANG AVE 3,07 TO 09,91,New Generation,1984,63 years 04 months,362888
2020-07,HOUGANG,4 ROOM,15,HOUGANG AVE 3,01 TO 03,82,Improved,1975,54 years 04 months,293000
2020-07,HOUGANG,4 ROOM,424,HOUGANG AVE 6,07 TO 09,106,Model A,1989,68 years 05 months,470000
2020-07,HOUGANG,4 ROOM,544,HOUGANG AVE 8,07 TO 09,106,Model A,1992,71 years 04 months,468000
2020-07,HOUGANG,4 ROOM,614,HOUGANG AVE 8,04 TO 06,84,Simplified,1986,64 years 07 months,330000
2020-07,HOUGANG,4 ROOM,648,HOUGANG AVE 8,10 TO 12,84,Simplified,1987,66 years 04 months,355000
2020-07,HOUGANG,4 ROOM,676,HOUGANG AVE 8,04 TO 06,104,Model A,1986,65 years 03 months,380000
2020-07,HOUGANG,4 ROOM,506,HOUGANG AVE 8,04 TO 06,104,Model A,1987,65 years 08 months,424000
2020-07,HOUGANG,4 ROOM,630,HOUGANG AVE 8,10 TO 12,84,Simplified,1986,65 years 05 months,328000
2020-07,HOUGANG,4 ROOM,676,HOUGANG AVE 8,01 TO 03,84,Simplified,1986,65 years 03 months,280000
2020-07,HOUGANG,4 ROOM,965,HOUGANG AVE 9,07 TO 09,101,Model A,1999,78 years 04 months,380000
2020-07,HOUGANG,4 ROOM,918,HOUGANG AVE 9,10 TO 12,100,Model A,1998,76 years 10 months,388000
2020-07,HOUGANG,4 ROOM,918,HOUGANG AVE 9,07 TO 09,100,Model A,1998,76 years 10 months,375000
2020-07,HOUGANG,4 ROOM,832,HOUGANG CTRL,01 TO 03,107,Model A,1992,71 years 03 months,408000
2020-07,HOUGANG,4 ROOM,370,HOUGANG ST 31,04 TO 06,101,Model A,1999,78 years 04 months,400000
2020-07,HOUGANG,4 ROOM,376A,HOUGANG ST 32,04 TO 06,92,Model A,2016,94 years 09 months,450000
2020-07,HOUGANG,4 ROOM,571,HOUGANG ST 51,04 TO 06,99,Model A,1997,75 years 09 months,380000
2020-07,HOUGANG,4 ROOM,573,HOUGANG ST 51,01 TO 03,101,Model A,1997,76 years,350000
2020-07,HOUGANG,4 ROOM,697,HOUGANG ST 61,10 TO 12,89,Simplified,1987,65 years 10 months,360000
2020-07,HOUGANG,4 ROOM,687,HOUGANG ST 61,01 TO 03,89,Simplified,1986,65 years 05 months,360000
2020-07,HOUGANG,4 ROOM,969,HOUGANG ST 91,13 TO 15,94,Model A2,1999,78 years 06 months,369000
2020-07,HOUGANG,4 ROOM,909,HOUGANG ST 91,13 TO 15,100,Model A,1997,76 years 05 months,393000
2020-07,HOUGANG,4 ROOM,910,HOUGANG ST 91,01 TO 03,94,Model A2,1997,76 years 04 months,325000
2020-07,HOUGANG,4 ROOM,928,HOUGANG ST 91,07 TO 09,101,Model A,1998,77 years 03 months,372000
2020-07,HOUGANG,4 ROOM,939,HOUGANG ST 92,10 TO 12,101,Model A,1998,76 years 06 months,388000
2020-07,HOUGANG,4 ROOM,133,LOR AH SOO,01 TO 03,106,Model A,1985,63 years 08 months,330000
2020-07,HOUGANG,4 ROOM,475D,UPP SERANGOON CRES,13 TO 15,92,DBSS,2014,93 years 05 months,670000
2020-07,HOUGANG,4 ROOM,470A,UPP SERANGOON CRES,04 TO 06,93,Model A,2015,93 years 11 months,430000
2020-07,HOUGANG,4 ROOM,475D,UPP SERANGOON CRES,13 TO 15,92,DBSS,2014,93 years 04 months,625000
2020-07,HOUGANG,4 ROOM,470B,UPP SERANGOON CRES,01 TO 03,92,Model A,2015,93 years 10 months,360000
2020-07,HOUGANG,4 ROOM,470B,UPP SERANGOON CRES,13 TO 15,93,Model A,2015,93 years 10 months,485000
2020-07,HOUGANG,4 ROOM,475B,UPP SERANGOON CRES,07 TO 09,92,DBSS,2014,93 years 05 months,585000
2020-07,HOUGANG,4 ROOM,470A,UPP SERANGOON CRES,07 TO 09,92,Model A,2015,93 years 10 months,447000
2020-07,HOUGANG,4 ROOM,475C,UPP SERANGOON CRES,04 TO 06,92,DBSS,2014,93 years 04 months,635000
2020-07,HOUGANG,4 ROOM,470B,UPP SERANGOON CRES,10 TO 12,93,Model A,2015,93 years 10 months,485000
2020-07,HOUGANG,4 ROOM,475D,UPP SERANGOON CRES,01 TO 03,92,DBSS,2014,93 years 04 months,580000
2020-07,HOUGANG,4 ROOM,476C,UPP SERANGOON VIEW,04 TO 06,92,Premium Apartment,2016,94 years 09 months,440000
2020-07,HOUGANG,4 ROOM,477A,UPP SERANGOON VIEW,07 TO 09,92,Premium Apartment,2016,94 years 08 months,499000
2020-07,HOUGANG,4 ROOM,476B,UPP SERANGOON VIEW,07 TO 09,92,Premium Apartment,2016,94 years 08 months,542000
2020-07,HOUGANG,4 ROOM,477A,UPP SERANGOON VIEW,13 TO 15,92,Premium Apartment,2016,94 years 08 months,490000
2020-07,HOUGANG,5 ROOM,981D,BUANGKOK CRES,10 TO 12,110,Improved,2003,81 years 11 months,427000
2020-07,HOUGANG,5 ROOM,985B,BUANGKOK CRES,04 TO 06,110,Improved,2004,82 years 08 months,425000
2020-07,HOUGANG,5 ROOM,978C,BUANGKOK CRES,04 TO 06,110,Improved,2003,82 years,405000
2020-07,HOUGANG,5 ROOM,167,HOUGANG AVE 1,04 TO 06,123,Improved,1997,76 years 03 months,515000
2020-07,HOUGANG,5 ROOM,234,HOUGANG AVE 1,04 TO 06,140,Model A-Maisonette,1984,63 years,700000
2020-07,HOUGANG,5 ROOM,919,HOUGANG AVE 4,01 TO 03,120,Improved,1998,77 years 01 month,435000
2020-07,HOUGANG,5 ROOM,607,HOUGANG AVE 4,07 TO 09,122,Improved,1986,65 years,495000
2020-07,HOUGANG,5 ROOM,310,HOUGANG AVE 5,01 TO 03,121,Improved,1984,62 years 07 months,450000
2020-07,HOUGANG,5 ROOM,306,HOUGANG AVE 5,07 TO 09,134,Model A,1983,61 years 08 months,498000
2020-07,HOUGANG,5 ROOM,424,HOUGANG AVE 6,04 TO 06,132,Improved,1989,68 years 05 months,580000
2020-07,HOUGANG,5 ROOM,466,HOUGANG AVE 8,04 TO 06,123,Improved,1992,71 years 03 months,580000
2020-07,HOUGANG,5 ROOM,643,HOUGANG AVE 8,04 TO 06,120,Improved,1987,66 years 01 month,430000
2020-07,HOUGANG,5 ROOM,610,HOUGANG AVE 8,04 TO 06,122,Improved,1986,65 years 01 month,585000
2020-07,HOUGANG,5 ROOM,541,HOUGANG AVE 8,07 TO 09,121,Improved,1989,68 years 03 months,470000
2020-07,HOUGANG,5 ROOM,649,HOUGANG AVE 8,16 TO 18,120,Improved,1987,66 years 02 months,525000
2020-07,HOUGANG,5 ROOM,953,HOUGANG AVE 9,01 TO 03,121,Improved,1999,77 years 09 months,430000
2020-07,HOUGANG,5 ROOM,830,HOUGANG CTRL,07 TO 09,124,Improved,1992,71 years 03 months,555000
2020-07,HOUGANG,5 ROOM,160,HOUGANG ST 11,01 TO 03,122,Improved,1997,76 years 06 months,515000
2020-07,HOUGANG,5 ROOM,371,HOUGANG ST 31,07 TO 09,120,Improved,1999,78 years 04 months,623000
2020-07,HOUGANG,5 ROOM,930,HOUGANG ST 91,04 TO 06,120,Improved,1998,77 years 01 month,461000
2020-07,HOUGANG,5 ROOM,971,HOUGANG ST 91,04 TO 06,116,Improved,1999,78 years 04 months,435000
2020-07,HOUGANG,5 ROOM,939,HOUGANG ST 92,01 TO 03,122,Improved,1998,76 years 06 months,430000
2020-07,HOUGANG,5 ROOM,941,HOUGANG ST 92,13 TO 15,121,Improved,1998,76 years 07 months,535888
2020-07,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,13 TO 15,112,DBSS,2014,93 years 05 months,720000
2020-07,HOUGANG,5 ROOM,475B,UPP SERANGOON CRES,10 TO 12,109,DBSS,2014,93 years 04 months,760000
2020-07,HOUGANG,5 ROOM,475C,UPP SERANGOON CRES,13 TO 15,112,DBSS,2014,93 years 04 months,785000
2020-07,HOUGANG,5 ROOM,470C,UPP SERANGOON CRES,04 TO 06,113,Improved,2015,93 years 10 months,638888
2020-07,HOUGANG,5 ROOM,471B,UPP SERANGOON CRES,13 TO 15,112,Improved,2015,93 years 10 months,620000
2020-07,HOUGANG,5 ROOM,475B,UPP SERANGOON CRES,04 TO 06,109,DBSS,2014,93 years 04 months,723000
2020-07,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,13 TO 15,112,DBSS,2014,93 years 04 months,765000
2020-07,HOUGANG,5 ROOM,465,UPP SERANGOON RD,04 TO 06,123,Improved,1992,71 years 03 months,560000
2020-07,HOUGANG,5 ROOM,476B,UPP SERANGOON VIEW,13 TO 15,115,Premium Apartment,2016,94 years 09 months,725000
2020-07,HOUGANG,EXECUTIVE,449,HOUGANG AVE 10,10 TO 12,146,Maisonette,1991,69 years 06 months,720000
2020-07,HOUGANG,EXECUTIVE,431,HOUGANG AVE 6,01 TO 03,154,Maisonette,1989,67 years 10 months,740000
2020-07,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,01 TO 03,145,Maisonette,1988,66 years 09 months,580000
2020-07,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,04 TO 06,146,Maisonette,1991,70 years 01 month,685000
2020-07,HOUGANG,EXECUTIVE,628,HOUGANG AVE 8,04 TO 06,148,Maisonette,1986,65 years 01 month,600000
2020-07,HOUGANG,EXECUTIVE,647,HOUGANG AVE 8,01 TO 03,146,Maisonette,1987,65 years 09 months,648888
2020-07,HOUGANG,EXECUTIVE,967,HOUGANG AVE 9,04 TO 06,137,Apartment,1999,78 years 02 months,570000
2020-07,HOUGANG,EXECUTIVE,852,HOUGANG CTRL,01 TO 03,141,Apartment,1997,75 years 07 months,780000
2020-07,HOUGANG,EXECUTIVE,850,HOUGANG CTRL,01 TO 03,144,Maisonette,1997,75 years 08 months,740000
2020-07,HOUGANG,EXECUTIVE,235,HOUGANG ST 21,01 TO 03,155,Maisonette,1984,62 years 09 months,780000
2020-07,HOUGANG,EXECUTIVE,940,HOUGANG ST 92,07 TO 09,141,Apartment,1998,76 years 07 months,603000
2020-07,HOUGANG,EXECUTIVE,132,LOR AH SOO,04 TO 06,151,Maisonette,1984,63 years 03 months,685000
2020-07,HOUGANG,EXECUTIVE,128,LOR AH SOO,10 TO 12,142,Apartment,1984,63 years,630000
2020-08,HOUGANG,2 ROOM,986B,BUANGKOK CRES,10 TO 12,47,Model A,2012,90 years 10 months,235000
2020-08,HOUGANG,2 ROOM,986A,BUANGKOK CRES,10 TO 12,47,Model A,2012,90 years 10 months,235000
2020-08,HOUGANG,3 ROOM,986B,BUANGKOK CRES,10 TO 12,67,Model A,2012,90 years 10 months,320000
2020-08,HOUGANG,3 ROOM,986B,BUANGKOK CRES,01 TO 03,67,Model A,2012,90 years 10 months,284000
2020-08,HOUGANG,3 ROOM,986B,BUANGKOK CRES,10 TO 12,67,Model A,2012,90 years 09 months,330000
2020-08,HOUGANG,3 ROOM,987B,BUANGKOK GREEN,13 TO 15,68,Model A,2015,93 years 07 months,355000
2020-08,HOUGANG,3 ROOM,115,HOUGANG AVE 1,01 TO 03,67,New Generation,1981,60 years 02 months,260000
2020-08,HOUGANG,3 ROOM,113,HOUGANG AVE 1,04 TO 06,66,New Generation,1982,60 years 06 months,255000
2020-08,HOUGANG,3 ROOM,116,HOUGANG AVE 1,10 TO 12,67,New Generation,1981,60 years 01 month,280000
2020-08,HOUGANG,3 ROOM,115,HOUGANG AVE 1,01 TO 03,67,New Generation,1981,60 years 02 months,260000
2020-08,HOUGANG,3 ROOM,117,HOUGANG AVE 1,01 TO 03,67,New Generation,1982,60 years 09 months,275000
2020-08,HOUGANG,3 ROOM,113,HOUGANG AVE 1,04 TO 06,79,New Generation,1982,60 years 05 months,270000
