Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
1728,2020-12,SERANGOON,4 ROOM,01 TO 03,103,Model A,1992,70 years 11 months,400000,532 SERANGOON NTH AVE 4,1.374868826,103.8741268,Kovan mrt,2.017481048,138.1
1729,2020-12,SERANGOON,5 ROOM,04 TO 06,121,Improved,1989,67 years 03 months,690000,404 SERANGOON AVE 1,1.347099531,103.8724732,Serangoon mrt,0.392190188,138.1
1730,2020-12,SERANGOON,5 ROOM,01 TO 03,122,Improved,1985,64 years,710000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,138.1
1731,2020-12,SERANGOON,5 ROOM,10 TO 12,123,Improved,1989,67 years 03 months,780000,410 SERANGOON CTRL,1.347778967,103.8738429,Serangoon mrt,0.337416236,138.1
1732,2020-12,SERANGOON,5 ROOM,07 TO 09,115,Improved,1999,77 years 06 months,750000,258 SERANGOON CTRL DR,1.355169376,103.8727087,Serangoon mrt,0.501590241,138.1
1733,2020-12,SERANGOON,5 ROOM,01 TO 03,115,Improved,1999,77 years 06 months,668000,255 SERANGOON CTRL DR,1.355062011,103.8708719,Serangoon mrt,0.533364062,138.1
1734,2020-12,SERANGOON,5 ROOM,07 TO 09,140,Adjoined flat,1984,62 years 09 months,615000,106 SERANGOON NTH AVE 1,1.370244621,103.870823,Kovan mrt,1.903391786,138.1
1735,2020-12,SERANGOON,5 ROOM,04 TO 06,121,Improved,1986,64 years 01 month,495000,116 SERANGOON NTH AVE 1,1.36848757,103.8715887,Kovan mrt,1.721687091,138.1
1736,2020-12,SERANGOON,5 ROOM,10 TO 12,122,Improved,1992,71 years,511888,541 SERANGOON NTH AVE 4,1.374301157,103.872556,Kovan mrt,2.073728949,138.1
1737,2020-12,SERANGOON,5 ROOM,10 TO 12,123,Improved,1992,71 years,535000,500 SERANGOON NTH AVE 4,1.374526016,103.8757442,Kovan mrt,1.887647153,138.1
1738,2020-12,SERANGOON,5 ROOM,10 TO 12,124,Improved,1992,71 years,550000,500 SERANGOON NTH AVE 4,1.374526016,103.8757442,Kovan mrt,1.887647153,138.1
1739,2020-12,SERANGOON,5 ROOM,01 TO 03,122,Improved,1992,71 years,468888,523 SERANGOON NTH AVE 4,1.373012467,103.872876,Kovan mrt,1.942555861,138.1
1740,2020-12,SERANGOON,5 ROOM,01 TO 03,122,Improved,1992,70 years 11 months,500000,532 SERANGOON NTH AVE 4,1.374868826,103.8741268,Kovan mrt,2.017481048,138.1
1741,2020-12,SERANGOON,EXECUTIVE,04 TO 06,146,Maisonette,1986,64 years 02 months,833888,321 SERANGOON AVE 2,1.351205269,103.8677695,Lorong Chuan mrt,0.331089043,138.1
1742,2020-12,SERANGOON,EXECUTIVE,10 TO 12,149,Apartment,1992,71 years,738000,506 SERANGOON NTH AVE 4,1.372816319,103.8763397,Kovan mrt,1.692002038,138.1
1743,2020-12,SERANGOON,EXECUTIVE,04 TO 06,149,Maisonette,1992,71 years,712000,526 SERANGOON NTH AVE 4,1.37177912,103.8727856,Kovan mrt,1.850092039,138.1
1744,2020-12,SERANGOON,EXECUTIVE,01 TO 03,147,Maisonette,1992,70 years 11 months,655000,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,138.1
1745,2020-12,SERANGOON,EXECUTIVE,04 TO 06,147,Maisonette,1992,70 years 11 months,691000,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,138.1
1746,2021-01,SERANGOON,3 ROOM,10 TO 12,60,Improved,1984,62 years 09 months,272000,107 SERANGOON NTH AVE 1,1.369900397,103.8702249,Kovan mrt,1.935007685,142.2
1747,2021-01,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,63 years 09 months,291000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,142.2
1748,2021-01,SERANGOON,3 ROOM,04 TO 06,60,Improved,1985,63 years 03 months,300000,305 SERANGOON AVE 2,1.353848111,103.8669618,Lorong Chuan mrt,0.350514595,142.2
1749,2021-01,SERANGOON,3 ROOM,10 TO 12,60,Improved,1984,62 years 11 months,320000,303 SERANGOON AVE 2,1.353493566,103.8670455,Lorong Chuan mrt,0.329933048,142.2
1750,2021-01,SERANGOON,3 ROOM,07 TO 09,70,Improved,1984,62 years 09 months,320000,107 SERANGOON NTH AVE 1,1.369900397,103.8702249,Kovan mrt,1.935007685,142.2
1751,2021-01,SERANGOON,3 ROOM,07 TO 09,64,Improved,1983,61 years 06 months,338000,2 LOR LEW LIAN,1.35052006,103.8755605,Serangoon mrt,0.31062235,142.2
1752,2021-01,SERANGOON,3 ROOM,07 TO 09,67,New Generation,1984,63 years,350000,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,142.2
1753,2021-01,SERANGOON,3 ROOM,10 TO 12,64,Simplified,1986,64 years 01 month,358000,203 SERANGOON CTRL,1.352078409,103.8732889,Serangoon mrt,0.169811168,142.2
1754,2021-01,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,64 years,388000,203 SERANGOON CTRL,1.352078409,103.8732889,Serangoon mrt,0.169811168,142.2
1755,2021-01,SERANGOON,3 ROOM,07 TO 09,69,Improved,1984,62 years 11 months,398000,303 SERANGOON AVE 2,1.353493566,103.8670455,Lorong Chuan mrt,0.329933048,142.2
1756,2021-01,SERANGOON,4 ROOM,01 TO 03,97,New Generation,1985,63 years 02 months,378000,113 SERANGOON NTH AVE 1,1.368776829,103.8704749,Kovan mrt,1.843196139,142.2
1757,2021-01,SERANGOON,4 ROOM,01 TO 03,103,Model A,1989,67 years 05 months,380000,136 SERANGOON NTH AVE 2,1.368101598,103.8749878,Kovan mrt,1.393355748,142.2
1758,2021-01,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1985,63 years 08 months,388000,103 SERANGOON NTH AVE 1,1.37067353,103.8702639,Kovan mrt,1.981618688,142.2
1759,2021-01,SERANGOON,4 ROOM,10 TO 12,91,New Generation,1985,63 years 05 months,388000,120 SERANGOON NTH AVE 1,1.367266293,103.8710707,Kovan mrt,1.701456077,142.2
1760,2021-01,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1984,62 years 07 months,395000,224 SERANGOON AVE 4,1.35720575,103.8708313,Serangoon mrt,0.758118073,142.2
1761,2021-01,SERANGOON,4 ROOM,01 TO 03,103,Model A,1989,67 years 04 months,408000,139 SERANGOON NTH AVE 2,1.36878373,103.8754124,Kovan mrt,1.409308395,142.2
1762,2021-01,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,70 years 11 months,408000,524 SERANGOON NTH AVE 4,1.372695079,103.8728568,Kovan mrt,1.917954101,142.2
1763,2021-01,SERANGOON,4 ROOM,04 TO 06,110,Model A,1992,70 years 11 months,409500,528 SERANGOON NTH AVE 4,1.371418524,103.8721798,Kovan mrt,1.870811985,142.2
1764,2021-01,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1984,62 years 07 months,415000,228 SERANGOON AVE 4,1.356364015,103.8702599,Serangoon mrt,0.692558805,142.2
1765,2021-01,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1984,62 years 07 months,418000,226 SERANGOON AVE 4,1.3568225,103.870857,Serangoon mrt,0.716740201,142.2
1766,2021-01,SERANGOON,4 ROOM,07 TO 09,95,New Generation,1985,63 years 05 months,430000,215 SERANGOON AVE 4,1.357865328,103.8734248,Serangoon mrt,0.802943062,142.2
1767,2021-01,SERANGOON,4 ROOM,13 TO 15,100,Model A,1997,75 years 11 months,446000,550 SERANGOON NTH AVE 3,1.372709913,103.8706048,Kovan mrt,2.096470708,142.2
1768,2021-01,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,63 years 04 months,448000,309 SERANGOON AVE 2,1.353805653,103.8652141,Lorong Chuan mrt,0.255433998,142.2
1769,2021-01,SERANGOON,4 ROOM,16 TO 18,100,Model A,1997,75 years 11 months,448000,551 SERANGOON NTH AVE 3,1.372355941,103.8708478,Kovan mrt,2.050117935,142.2
1770,2021-01,SERANGOON,4 ROOM,04 TO 06,98,New Generation,1978,56 years 05 months,452800,6 LOR LEW LIAN,1.349438108,103.8773264,Serangoon mrt,0.523850699,142.2
1771,2021-01,SERANGOON,4 ROOM,01 TO 03,89,Simplified,1985,64 years,455000,206 SERANGOON CTRL,1.353475064,103.8733923,Serangoon mrt,0.321694874,142.2
1772,2021-01,SERANGOON,4 ROOM,04 TO 06,97,New Generation,1978,56 years 05 months,458000,6 LOR LEW LIAN,1.349438108,103.8773264,Serangoon mrt,0.523850699,142.2
1773,2021-01,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1985,63 years 05 months,463888,233 SERANGOON AVE 3,1.355133814,103.8691373,Lorong Chuan mrt,0.624798617,142.2
1774,2021-01,SERANGOON,4 ROOM,07 TO 09,98,New Generation,1978,56 years 05 months,470000,6 LOR LEW LIAN,1.349438108,103.8773264,Serangoon mrt,0.523850699,142.2
1775,2021-01,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1986,64 years 03 months,475000,324 SERANGOON AVE 3,1.351250964,103.8688445,Serangoon mrt,0.442352324,142.2
1776,2021-01,SERANGOON,4 ROOM,07 TO 09,84,Simplified,1985,63 years 05 months,485000,233 SERANGOON AVE 3,1.355133814,103.8691373,Lorong Chuan mrt,0.624798617,142.2
1777,2021-01,SERANGOON,4 ROOM,04 TO 06,90,Simplified,1985,63 years 06 months,505000,239 SERANGOON AVE 2,1.353191033,103.8686918,Lorong Chuan mrt,0.469145073,142.2
1778,2021-01,SERANGOON,4 ROOM,04 TO 06,105,Model A,1989,67 years 02 months,520000,404 SERANGOON AVE 1,1.347099531,103.8724732,Serangoon mrt,0.392190188,142.2
1779,2021-01,SERANGOON,4 ROOM,01 TO 03,105,Model A,1989,67 years 03 months,525000,402 SERANGOON AVE 1,1.346658249,103.8729046,Serangoon mrt,0.439824721,142.2
1780,2021-01,SERANGOON,4 ROOM,04 TO 06,105,Model A,1989,67 years 02 months,580000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,142.2
1781,2021-01,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,64 years 06 months,590000,330 SERANGOON AVE 3,1.34993697,103.8695629,Serangoon mrt,0.36530819,142.2
1782,2021-01,SERANGOON,4 ROOM,07 TO 09,99,Model A,1999,77 years 04 months,602000,258 SERANGOON CTRL DR,1.355169376,103.8727087,Serangoon mrt,0.501590241,142.2
1783,2021-01,SERANGOON,4 ROOM,07 TO 09,99,Model A,1999,77 years 04 months,605000,255 SERANGOON CTRL DR,1.355062011,103.8708719,Serangoon mrt,0.533364062,142.2
1784,2021-01,SERANGOON,4 ROOM,10 TO 12,89,Simplified,1985,63 years 09 months,610000,204 SERANGOON CTRL,1.352438279,103.8732981,Serangoon mrt,0.207974308,142.2
1785,2021-01,SERANGOON,4 ROOM,13 TO 15,113,Model A,1988,67 years,640000,426 SERANGOON AVE 1,1.347795057,103.8760221,Serangoon mrt,0.478925975,142.2
1786,2021-01,SERANGOON,5 ROOM,01 TO 03,121,Improved,1997,75 years 08 months,472000,545 SERANGOON NTH AVE 3,1.375025135,103.8710748,Kovan mrt,2.242074705,142.2
1787,2021-01,SERANGOON,5 ROOM,01 TO 03,121,Improved,1997,75 years 07 months,490000,512 SERANGOON NTH AVE 4,1.371512358,103.8752466,Kovan mrt,1.645435208,142.2
1788,2021-01,SERANGOON,5 ROOM,04 TO 06,120,Improved,1997,75 years 09 months,520000,545 SERANGOON NTH AVE 3,1.375025135,103.8710748,Kovan mrt,2.242074705,142.2
1789,2021-01,SERANGOON,5 ROOM,04 TO 06,120,Improved,1997,75 years 05 months,535000,509 SERANGOON NTH AVE 4,1.371895191,103.8762521,Kovan mrt,1.612495013,142.2
1790,2021-01,SERANGOON,5 ROOM,07 TO 09,120,Improved,1997,75 years 09 months,540000,545 SERANGOON NTH AVE 3,1.375025135,103.8710748,Kovan mrt,2.242074705,142.2
1791,2021-01,SERANGOON,5 ROOM,07 TO 09,122,Improved,1992,70 years 10 months,560888,540 SERANGOON NTH AVE 4,1.374618931,103.8725735,Kovan mrt,2.099597272,142.2
1792,2021-01,SERANGOON,5 ROOM,01 TO 03,122,Improved,1986,64 years 08 months,665000,333 SERANGOON AVE 3,1.350497458,103.8704402,Serangoon mrt,0.259904178,142.2
1793,2021-01,SERANGOON,5 ROOM,04 TO 06,121,Improved,1986,64 years,716888,246 SERANGOON AVE 3,1.351922705,103.8696608,Serangoon mrt,0.374395784,142.2
1794,2021-01,SERANGOON,EXECUTIVE,04 TO 06,150,Maisonette,1985,63 years 08 months,580000,123 SERANGOON NTH AVE 1,1.366958513,103.8725936,Kovan mrt,1.53721653,142.2
1795,2021-01,SERANGOON,EXECUTIVE,07 TO 09,150,Maisonette,1986,64 years 02 months,663000,125 SERANGOON NTH AVE 1,1.366450633,103.8721108,Kovan mrt,1.55683583,142.2
1796,2021-01,SERANGOON,EXECUTIVE,04 TO 06,147,Maisonette,1992,70 years 10 months,675000,537 SERANGOON NTH AVE 4,1.373860578,103.8730179,Kovan mrt,2.003406342,142.2
1797,2021-01,SERANGOON,EXECUTIVE,01 TO 03,149,Maisonette,1992,70 years 10 months,675000,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,142.2
1798,2021-01,SERANGOON,EXECUTIVE,10 TO 12,149,Apartment,1992,70 years 11 months,693000,542 SERANGOON NTH AVE 4,1.374091168,103.8718897,Kovan mrt,2.104640621,142.2
1799,2021-01,SERANGOON,EXECUTIVE,07 TO 09,146,Apartment,1992,71 years,712000,516 SERANGOON NTH AVE 4,1.371238381,103.8733069,Kovan mrt,1.766783581,142.2
1800,2021-01,SERANGOON,EXECUTIVE,04 TO 06,140,Apartment,1997,75 years 10 months,725000,544 SERANGOON NTH AVE 3,1.374409593,103.8709312,Kovan mrt,2.202697249,142.2
1801,2021-01,SERANGOON,EXECUTIVE,07 TO 09,148,Maisonette,1985,63 years 09 months,728000,123 SERANGOON NTH AVE 1,1.366958513,103.8725936,Kovan mrt,1.53721653,142.2
1802,2021-01,SERANGOON,EXECUTIVE,13 TO 15,147,Apartment,1992,70 years 10 months,735000,506B SERANGOON NTH AVE 4,1.372473616,103.8758021,Kovan mrt,1.693590244,142.2
1803,2021-01,SERANGOON,EXECUTIVE,07 TO 09,140,Apartment,1997,75 years 11 months,772888,544 SERANGOON NTH AVE 3,1.374409593,103.8709312,Kovan mrt,2.202697249,142.2
1804,2021-01,SERANGOON,EXECUTIVE,07 TO 09,143,Apartment,1985,63 years 06 months,850000,318 SERANGOON AVE 2,1.352840462,103.8671648,Lorong Chuan mrt,0.299172892,142.2
1805,2021-01,SERANGOON,EXECUTIVE,13 TO 15,140,Apartment,1998,76 years 06 months,1000000,232A SERANGOON AVE 2,1.354254191,103.868543,Lorong Chuan mrt,0.512872733,142.2
1806,2021-02,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1985,63 years 01 month,280000,214 SERANGOON AVE 4,1.357324352,103.8736335,Serangoon mrt,0.746018582,142.2
1807,2021-02,SERANGOON,3 ROOM,10 TO 12,60,Improved,1985,63 years 03 months,335000,305 SERANGOON AVE 2,1.353848111,103.8669618,Lorong Chuan mrt,0.350514595,142.2
1808,2021-02,SERANGOON,3 ROOM,07 TO 09,64,Improved,1978,56 years 04 months,354000,1 LOR LEW LIAN,1.350867126,103.8753439,Serangoon mrt,0.287427892,142.2
1809,2021-02,SERANGOON,3 ROOM,10 TO 12,64,Simplified,1986,63 years 11 months,360000,203 SERANGOON CTRL,1.352078409,103.8732889,Serangoon mrt,0.169811168,142.2
1810,2021-02,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,63 years 09 months,400000,204 SERANGOON CTRL,1.352438279,103.8732981,Serangoon mrt,0.207974308,142.2
1811,2021-02,SERANGOON,4 ROOM,04 TO 06,83,Simplified,1987,65 years 06 months,358000,146 SERANGOON NTH AVE 1,1.368168617,103.8729385,Kovan mrt,1.577830669,142.2
1812,2021-02,SERANGOON,4 ROOM,10 TO 12,91,New Generation,1985,63 years 07 months,375000,111 SERANGOON NTH AVE 1,1.369047313,103.870584,Kovan mrt,1.8491176,142.2
1813,2021-02,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1986,63 years 11 months,380000,118 SERANGOON NTH AVE 1,1.367595486,103.8709178,Kovan mrt,1.733985521,142.2
1814,2021-02,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1985,63 years 01 month,400000,101 SERANGOON NTH AVE 1,1.37103632,103.8703609,Kovan mrt,1.99747614,142.2
1815,2021-02,SERANGOON,4 ROOM,01 TO 03,104,Model A,1992,70 years 09 months,405000,535A SERANGOON NTH AVE 4,1.373565354,103.8745372,Kovan mrt,1.873662493,142.2
1816,2021-02,SERANGOON,4 ROOM,01 TO 03,83,Simplified,1985,63 years 09 months,410000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,142.2
1817,2021-02,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,70 years 09 months,420000,540 SERANGOON NTH AVE 4,1.374618931,103.8725735,Kovan mrt,2.099597272,142.2
1818,2021-02,SERANGOON,4 ROOM,01 TO 03,89,Simplified,1985,63 years 11 months,488000,323 SERANGOON AVE 3,1.351168574,103.8694085,Serangoon mrt,0.378930841,142.2
1819,2021-02,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1987,65 years 02 months,520000,334 SERANGOON AVE 3,1.350241249,103.8708324,Serangoon mrt,0.220130466,142.2
1820,2021-02,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,64 years 03 months,531000,325 SERANGOON AVE 3,1.35093759,103.868683,Lorong Chuan mrt,0.435754917,142.2
1821,2021-02,SERANGOON,4 ROOM,10 TO 12,103,Model A,1989,67 years 03 months,550000,413 SERANGOON CTRL,1.34914801,103.8738531,Serangoon mrt,0.203638016,142.2
1822,2021-02,SERANGOON,4 ROOM,01 TO 03,105,Model A,1989,66 years 11 months,570000,408 SERANGOON AVE 1,1.347247313,103.873453,Serangoon mrt,0.382040924,142.2
1823,2021-02,SERANGOON,4 ROOM,10 TO 12,103,Model A,1989,67 years,618000,404 SERANGOON AVE 1,1.347099531,103.8724732,Serangoon mrt,0.392190188,142.2
1824,2021-02,SERANGOON,4 ROOM,04 TO 06,111,Model A,1989,67 years,650000,409 SERANGOON CTRL,1.348147607,103.8744195,Serangoon mrt,0.330446501,142.2
1825,2021-02,SERANGOON,4 ROOM,04 TO 06,113,Model A,1989,67 years 01 month,668000,422 SERANGOON CTRL,1.348850143,103.8760008,Serangoon mrt,0.409924648,142.2
1826,2021-02,SERANGOON,5 ROOM,04 TO 06,121,Improved,1998,76 years,535000,546 SERANGOON NTH AVE 3,1.374825233,103.8701468,Kovan mrt,2.296209098,142.2
1827,2021-02,SERANGOON,5 ROOM,01 TO 03,120,Improved,1997,75 years 04 months,545000,508 SERANGOON NTH AVE 4,1.37184771,103.8757613,Kovan mrt,1.639950879,142.2
1828,2021-02,SERANGOON,5 ROOM,07 TO 09,121,Improved,1992,70 years 09 months,550000,536 SERANGOON NTH AVE 4,1.373875737,103.8751728,Kovan mrt,1.861112932,142.2
1829,2021-02,SERANGOON,5 ROOM,04 TO 06,121,Improved,1989,67 years 09 months,555000,137 SERANGOON NTH AVE 2,1.367784952,103.8750117,Kovan mrt,1.368777865,142.2
1830,2021-02,SERANGOON,5 ROOM,01 TO 03,121,Improved,1985,63 years 01 month,590000,213 SERANGOON AVE 4,1.357172691,103.8730933,Serangoon mrt,0.723943065,142.2
1831,2021-02,SERANGOON,5 ROOM,07 TO 09,122,Improved,1989,67 years 04 months,590000,140 SERANGOON NTH AVE 2,1.368434569,103.8750065,Kovan mrt,1.416040268,142.2
1832,2021-02,SERANGOON,5 ROOM,04 TO 06,121,Improved,1985,63 years 06 months,642000,312 SERANGOON AVE 2,1.353288108,103.8657964,Lorong Chuan mrt,0.22301507,142.2
1833,2021-02,SERANGOON,5 ROOM,07 TO 09,123,Improved,1989,67 years 02 months,766000,415 SERANGOON CTRL,1.349796527,103.8744996,Serangoon mrt,0.21341479,142.2
1834,2021-02,SERANGOON,5 ROOM,10 TO 12,121,Improved,1989,67 years 04 months,780000,416 SERANGOON CTRL,1.350205615,103.8748185,Serangoon mrt,0.232657145,142.2
1835,2021-02,SERANGOON,EXECUTIVE,01 TO 03,151,Maisonette,1986,64 years 10 months,689000,142 SERANGOON NTH AVE 1,1.367389232,103.8736355,Kovan mrt,1.464892063,142.2
1836,2021-02,SERANGOON,EXECUTIVE,04 TO 06,147,Maisonette,1992,70 years 09 months,716800,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,142.2
1837,2021-02,SERANGOON,EXECUTIVE,01 TO 03,153,Apartment,1992,70 years 09 months,720000,537 SERANGOON NTH AVE 4,1.373860578,103.8730179,Kovan mrt,2.003406342,142.2
1838,2021-02,SERANGOON,EXECUTIVE,04 TO 06,154,Maisonette,1992,70 years 09 months,742000,520 SERANGOON NTH AVE 4,1.372035491,103.8737244,Kovan mrt,1.799091549,142.2
1839,2021-02,SERANGOON,EXECUTIVE,10 TO 12,143,Maisonette,1997,75 years 09 months,770000,543 SERANGOON NTH AVE 3,1.3743934,103.8712632,Kovan mrt,2.17622086,142.2
1840,2021-03,SERANGOON,3 ROOM,04 TO 06,60,Improved,1985,62 years 11 months,270000,108 SERANGOON NTH AVE 1,1.369901403,103.8712068,Kovan mrt,1.846444532,142.2
1841,2021-03,SERANGOON,3 ROOM,10 TO 12,60,Improved,1984,62 years 06 months,290000,107 SERANGOON NTH AVE 1,1.369900397,103.8702249,Kovan mrt,1.935007685,142.2
1842,2021-03,SERANGOON,3 ROOM,04 TO 06,64,Improved,1978,56 years 02 months,295000,4 LOR LEW LIAN,1.350262004,103.8764851,Serangoon mrt,0.415296502,142.2
1843,2021-03,SERANGOON,3 ROOM,04 TO 06,60,Improved,1985,63 years 01 month,310000,302 SERANGOON AVE 2,1.353180211,103.8671195,Lorong Chuan mrt,0.314932019,142.2
1844,2021-03,SERANGOON,3 ROOM,01 TO 03,60,Improved,1985,63 years 01 month,315000,305 SERANGOON AVE 2,1.353848111,103.8669618,Lorong Chuan mrt,0.350514595,142.2
1845,2021-03,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,64 years 03 months,350000,207 SERANGOON CTRL,1.353839543,103.8733193,Serangoon mrt,0.359696802,142.2
1846,2021-03,SERANGOON,3 ROOM,10 TO 12,67,New Generation,1985,63 years 06 months,350000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,142.2
1847,2021-03,SERANGOON,3 ROOM,13 TO 15,64,Improved,1978,56 years 03 months,358000,5 LOR LEW LIAN,1.350032028,103.8768418,Serangoon mrt,0.457822886,142.2
1848,2021-03,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1985,63 years 07 months,363000,210 SERANGOON CTRL,1.354929782,103.8736399,Serangoon mrt,0.484775714,142.2
1849,2021-03,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1986,63 years 10 months,388000,203 SERANGOON CTRL,1.352078409,103.8732889,Serangoon mrt,0.169811168,142.2
1850,2021-03,SERANGOON,3 ROOM,04 TO 06,69,Improved,1985,63 years 02 months,396000,305 SERANGOON AVE 2,1.353848111,103.8669618,Lorong Chuan mrt,0.350514595,142.2
1851,2021-03,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,63 years 09 months,410000,201 SERANGOON CTRL,1.350977799,103.8735955,Serangoon mrt,0.099267299,142.2
1852,2021-03,SERANGOON,4 ROOM,01 TO 03,83,Simplified,1986,64 years 09 months,360000,152 SERANGOON NTH AVE 1,1.369347268,103.872614,Kovan mrt,1.684927422,142.2
1853,2021-03,SERANGOON,4 ROOM,01 TO 03,96,New Generation,1984,62 years 09 months,404500,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,142.2
1854,2021-03,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1985,63 years 04 months,410000,233 SERANGOON AVE 3,1.355133814,103.8691373,Lorong Chuan mrt,0.624798617,142.2
1855,2021-03,SERANGOON,4 ROOM,01 TO 03,95,New Generation,1985,63 years 08 months,410000,307 SERANGOON AVE 2,1.354628177,103.8670687,Lorong Chuan mrt,0.424653198,142.2
1856,2021-03,SERANGOON,4 ROOM,07 TO 09,103,Model A,1987,65 years 04 months,435000,144 SERANGOON NTH AVE 1,1.367781392,103.8730413,Kovan mrt,1.543957219,142.2
1857,2021-03,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,70 years 07 months,435000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,142.2
1858,2021-03,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,63 years 07 months,438000,211 SERANGOON AVE 4,1.356316888,103.8731755,Serangoon mrt,0.630031989,142.2
1859,2021-03,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,70 years 08 months,440000,540 SERANGOON NTH AVE 4,1.374618931,103.8725735,Kovan mrt,2.099597272,142.2
1860,2021-03,SERANGOON,4 ROOM,10 TO 12,94,New Generation,1985,63 years 07 months,448000,211 SERANGOON AVE 4,1.356316888,103.8731755,Serangoon mrt,0.630031989,142.2
1861,2021-03,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1984,62 years 04 months,480000,229 SERANGOON AVE 4,1.355981994,103.8702771,Serangoon mrt,0.653314917,142.2
1862,2021-03,SERANGOON,4 ROOM,07 TO 09,84,Simplified,1985,63 years 03 months,490000,235 SERANGOON AVE 3,1.355110761,103.8699347,Serangoon mrt,0.587165978,142.2
1863,2021-03,SERANGOON,4 ROOM,10 TO 12,95,New Generation,1985,63 years 08 months,495000,307 SERANGOON AVE 2,1.354628177,103.8670687,Lorong Chuan mrt,0.424653198,142.2
1864,2021-03,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1987,65 years 02 months,538888,334 SERANGOON AVE 3,1.350241249,103.8708324,Serangoon mrt,0.220130466,142.2
1865,2021-03,SERANGOON,4 ROOM,07 TO 09,105,Model A,1989,67 years 08 months,605000,420 SERANGOON CTRL,1.349149109,103.875117,Serangoon mrt,0.308340232,142.2
1866,2021-03,SERANGOON,4 ROOM,04 TO 06,99,Model A,1999,77 years 02 months,620000,255 SERANGOON CTRL DR,1.355062011,103.8708719,Serangoon mrt,0.533364062,142.2
1867,2021-03,SERANGOON,5 ROOM,10 TO 12,122,Improved,1992,70 years 09 months,500000,530 SERANGOON NTH AVE 4,1.373394991,103.8724629,Kovan mrt,2.004736526,142.2
1868,2021-03,SERANGOON,5 ROOM,04 TO 06,122,Improved,1989,67 years 03 months,538000,141 SERANGOON NTH AVE 2,1.368594213,103.8745232,Kovan mrt,1.468080239,142.2
1869,2021-03,SERANGOON,5 ROOM,04 TO 06,120,Improved,1998,75 years 11 months,545000,548 SERANGOON NTH AVE 3,1.373158698,103.8706759,Kovan mrt,2.124571939,142.2
1870,2021-03,SERANGOON,5 ROOM,07 TO 09,121,Improved,1985,62 years 11 months,580000,213 SERANGOON AVE 4,1.357172691,103.8730933,Serangoon mrt,0.723943065,142.2
1871,2021-03,SERANGOON,5 ROOM,13 TO 15,120,Improved,1998,75 years 10 months,585000,548 SERANGOON NTH AVE 3,1.373158698,103.8706759,Kovan mrt,2.124571939,142.2
1872,2021-03,SERANGOON,5 ROOM,04 TO 06,121,Improved,1985,63 years 05 months,628000,216 SERANGOON AVE 4,1.35755258,103.8731405,Serangoon mrt,0.766163988,142.2
