month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2022-10,SERANGOON,4 ROOM,111,SERANGOON NTH AVE 1,13 TO 15,93,New Generation,1985,61 years 11 months,465000
2022-10,SERANGOON,4 ROOM,126,SERANGOON NTH AVE 1,13 TO 15,91,New Generation,1985,61 years 09 months,470000
2022-10,SERANGOON,4 ROOM,235,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,61 years 09 months,480000
2022-10,SERANGOON,4 ROOM,242,SERANGOON AVE 3,01 TO 03,84,Simplified,1986,62 years 08 months,485000
2022-10,SERANGOON,4 ROOM,211,SERANGOON AVE 4,01 TO 03,91,New Generation,1985,62 years,500000
2022-10,SERANGOON,4 ROOM,241,SERANGOON AVE 3,01 TO 03,89,Simplified,1985,62 years 03 months,510000
2022-10,SERANGOON,4 ROOM,218,SERANGOON AVE 4,04 TO 06,96,New Generation,1985,61 years 06 months,512000
2022-10,SERANGOON,4 ROOM,514,SERANGOON NTH AVE 4,04 TO 06,103,Model A,1992,69 years 01 month,538000
2022-10,SERANGOON,4 ROOM,225,SERANGOON AVE 4,07 TO 09,94,New Generation,1985,61 years 06 months,545000
2022-10,SERANGOON,4 ROOM,234,SERANGOON AVE 3,10 TO 12,90,Simplified,1985,61 years 09 months,630000
2022-10,SERANGOON,4 ROOM,239,SERANGOON AVE 2,07 TO 09,104,Model A,1985,61 years 09 months,660000
2022-10,SERANGOON,4 ROOM,233,SERANGOON AVE 3,10 TO 12,105,Model A,1985,61 years 09 months,668000
2022-10,SERANGOON,4 ROOM,419,SERANGOON CTRL,04 TO 06,113,Model A,1989,65 years 08 months,735000
2022-10,SERANGOON,4 ROOM,425,SERANGOON AVE 1,07 TO 09,106,Model A,1989,65 years 09 months,755000
2022-10,SERANGOON,4 ROOM,410,SERANGOON CTRL,13 TO 15,113,Model A,1989,65 years 05 months,850000
2022-10,SERANGOON,5 ROOM,255,SERANGOON CTRL DR,01 TO 03,115,Improved,1999,75 years 08 months,690000
2022-10,SERANGOON,5 ROOM,551,SERANGOON NTH AVE 3,07 TO 09,119,Improved,1997,74 years 02 months,695000
2022-10,SERANGOON,5 ROOM,213,SERANGOON AVE 4,07 TO 09,121,Improved,1985,61 years 05 months,750000
2022-10,SERANGOON,5 ROOM,425,SERANGOON AVE 1,01 TO 03,129,Improved,1989,65 years 10 months,830000
2022-10,SERANGOON,5 ROOM,419,SERANGOON CTRL,04 TO 06,123,Improved,1989,65 years 08 months,845000
2022-10,SERANGOON,EXECUTIVE,519,SERANGOON NTH AVE 4,04 TO 06,147,Maisonette,1992,69 years 02 months,850000
2022-10,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,10 TO 12,146,Maisonette,1989,65 years 09 months,1085000
2022-10,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,10 TO 12,140,Apartment,1998,74 years 09 months,1101000
2022-11,SERANGOON,3 ROOM,105,SERANGOON NTH AVE 1,04 TO 06,60,Improved,1985,61 years 06 months,345000
2022-11,SERANGOON,3 ROOM,204,SERANGOON CTRL,01 TO 03,64,Simplified,1985,62 years 01 month,364000
2022-11,SERANGOON,3 ROOM,1,LOR LEW LIAN,01 TO 03,64,Improved,1978,54 years 07 months,368000
2022-11,SERANGOON,3 ROOM,222,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,61 years 11 months,380000
2022-11,SERANGOON,3 ROOM,313,SERANGOON AVE 2,04 TO 06,67,New Generation,1985,61 years 07 months,388000
2022-11,SERANGOON,3 ROOM,206,SERANGOON CTRL,07 TO 09,64,Simplified,1985,62 years 02 months,405000
2022-11,SERANGOON,3 ROOM,218,SERANGOON AVE 4,10 TO 12,67,New Generation,1985,61 years 04 months,410000
2022-11,SERANGOON,3 ROOM,237,SERANGOON AVE 3,07 TO 09,64,Simplified,1985,62 years 03 months,452000
2022-11,SERANGOON,3 ROOM,2,LOR LEW LIAN,04 TO 06,73,Improved,1983,59 years 08 months,460000
2022-11,SERANGOON,4 ROOM,144,SERANGOON NTH AVE 1,10 TO 12,83,Simplified,1987,63 years 09 months,430000
2022-11,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,10 TO 12,83,Simplified,1987,63 years 09 months,438888
2022-11,SERANGOON,4 ROOM,524,SERANGOON NTH AVE 4,01 TO 03,104,Model A,1992,69 years 01 month,458888
2022-11,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,01 TO 03,103,Model A,1987,63 years 09 months,465000
2022-11,SERANGOON,4 ROOM,232,SERANGOON AVE 3,01 TO 03,104,Model A,1985,61 years 09 months,498000
2022-11,SERANGOON,4 ROOM,242,SERANGOON AVE 3,01 TO 03,84,Simplified,1986,62 years 08 months,500000
2022-11,SERANGOON,4 ROOM,331,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,62 years 08 months,510000
2022-11,SERANGOON,4 ROOM,238,SERANGOON AVE 2,10 TO 12,84,Simplified,1985,61 years 08 months,515000
2022-11,SERANGOON,4 ROOM,236,SERANGOON AVE 3,07 TO 09,84,Simplified,1985,61 years 08 months,540000
2022-11,SERANGOON,4 ROOM,236,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,61 years 08 months,545000
2022-11,SERANGOON,4 ROOM,232,SERANGOON AVE 3,10 TO 12,84,Simplified,1985,61 years 08 months,560000
2022-11,SERANGOON,4 ROOM,228,SERANGOON AVE 4,07 TO 09,91,New Generation,1984,60 years 09 months,570000
2022-11,SERANGOON,4 ROOM,242,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,62 years 07 months,570000
2022-11,SERANGOON,4 ROOM,217,SERANGOON AVE 4,10 TO 12,96,New Generation,1984,61 years,570000
2022-11,SERANGOON,4 ROOM,554,SERANGOON NTH AVE 3,07 TO 09,101,Model A,1997,73 years 10 months,570000
2022-11,SERANGOON,4 ROOM,419,SERANGOON CTRL,01 TO 03,109,Model A,1989,65 years 08 months,585000
2022-11,SERANGOON,4 ROOM,221,SERANGOON AVE 4,07 TO 09,94,New Generation,1984,61 years 02 months,590000
2022-11,SERANGOON,4 ROOM,307,SERANGOON AVE 2,07 TO 09,91,New Generation,1985,62 years,595000
2022-11,SERANGOON,4 ROOM,225,SERANGOON AVE 4,07 TO 09,96,New Generation,1985,61 years 05 months,600000
2022-11,SERANGOON,4 ROOM,410,SERANGOON CTRL,10 TO 12,109,Model A,1989,65 years 05 months,810000
2022-11,SERANGOON,5 ROOM,310,SERANGOON AVE 2,01 TO 03,121,Improved,1985,61 years 08 months,675000
2022-11,SERANGOON,5 ROOM,500,SERANGOON NTH AVE 4,07 TO 09,125,Improved,1992,68 years 11 months,700000
2022-11,SERANGOON,5 ROOM,529,SERANGOON NTH AVE 4,10 TO 12,132,Improved,1992,68 years 11 months,739000
2022-11,SERANGOON,5 ROOM,256,SERANGOON CTRL DR,01 TO 03,115,Improved,1999,75 years 08 months,798000
2022-11,SERANGOON,EXECUTIVE,525,SERANGOON NTH AVE 4,10 TO 12,156,Maisonette,1992,68 years 11 months,885000
2022-11,SERANGOON,EXECUTIVE,321,SERANGOON AVE 2,04 TO 06,146,Maisonette,1986,62 years 02 months,1090000
2022-12,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,69,Improved,1985,61 years 04 months,315000
2022-12,SERANGOON,3 ROOM,106,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1984,60 years 09 months,320000
2022-12,SERANGOON,3 ROOM,4,LOR LEW LIAN,01 TO 03,73,Improved,1978,54 years 06 months,360000
2022-12,SERANGOON,3 ROOM,4,LOR LEW LIAN,13 TO 15,64,Improved,1978,54 years 06 months,370000
2022-12,SERANGOON,3 ROOM,245,SERANGOON AVE 2,07 TO 09,64,Simplified,1985,62 years,370000
2022-12,SERANGOON,3 ROOM,221,SERANGOON AVE 4,01 TO 03,67,New Generation,1984,61 years 01 month,380000
2022-12,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,01 TO 03,70,Improved,1985,61 years 03 months,385000
2022-12,SERANGOON,3 ROOM,218,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,61 years 04 months,390000
2022-12,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,70,Improved,1985,61 years 05 months,408000
2022-12,SERANGOON,3 ROOM,306,SERANGOON AVE 2,10 TO 12,70,Improved,1985,61 years 04 months,430000
2022-12,SERANGOON,3 ROOM,207,SERANGOON CTRL,07 TO 09,64,Simplified,1986,62 years 05 months,440000
2022-12,SERANGOON,4 ROOM,103,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1985,61 years 11 months,422000
2022-12,SERANGOON,4 ROOM,6,LOR LEW LIAN,01 TO 03,98,New Generation,1978,54 years 06 months,500000
2022-12,SERANGOON,4 ROOM,242,SERANGOON AVE 3,01 TO 03,84,Simplified,1986,62 years 06 months,500000
2022-12,SERANGOON,4 ROOM,204,SERANGOON CTRL,04 TO 06,84,Simplified,1985,61 years 11 months,510000
2022-12,SERANGOON,4 ROOM,126,SERANGOON NTH AVE 1,07 TO 09,91,New Generation,1985,61 years 07 months,510000
2022-12,SERANGOON,4 ROOM,509,SERANGOON NTH AVE 4,04 TO 06,102,Model A,1997,73 years 08 months,520000
2022-12,SERANGOON,4 ROOM,7,LOR LEW LIAN,04 TO 06,98,New Generation,1978,54 years 06 months,526000
2022-12,SERANGOON,4 ROOM,236,SERANGOON AVE 3,10 TO 12,84,Simplified,1985,61 years 07 months,545000
2022-12,SERANGOON,4 ROOM,225,SERANGOON AVE 4,10 TO 12,94,New Generation,1985,61 years 04 months,571888
2022-12,SERANGOON,4 ROOM,240,SERANGOON AVE 2,07 TO 09,90,Simplified,1985,61 years 08 months,622000
2022-12,SERANGOON,4 ROOM,201,SERANGOON CTRL,07 TO 09,84,Simplified,1985,62 years,680000
2022-12,SERANGOON,4 ROOM,427,SERANGOON CTRL,04 TO 06,113,Model A,1989,65 years 03 months,750000
2022-12,SERANGOON,5 ROOM,145,SERANGOON NTH AVE 1,01 TO 03,122,Improved,1986,62 years 10 months,590000
2022-12,SERANGOON,5 ROOM,500,SERANGOON NTH AVE 4,04 TO 06,124,Improved,1992,69 years,640000
2022-12,SERANGOON,5 ROOM,116,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1986,62 years 03 months,640000
2022-12,SERANGOON,5 ROOM,505,SERANGOON NTH AVE 4,04 TO 06,124,Improved,1992,69 years,645000
2022-12,SERANGOON,5 ROOM,551,SERANGOON NTH AVE 3,04 TO 06,119,Improved,1997,74 years,688000
2022-12,SERANGOON,5 ROOM,504,SERANGOON NTH AVE 4,10 TO 12,125,Improved,1992,69 years,700000
2022-12,SERANGOON,5 ROOM,507,SERANGOON NTH AVE 4,10 TO 12,120,Improved,1997,73 years 06 months,720888
2022-12,SERANGOON,5 ROOM,258,SERANGOON CTRL DR,10 TO 12,115,Improved,1999,75 years 06 months,855000
2022-12,SERANGOON,EXECUTIVE,519,SERANGOON NTH AVE 4,07 TO 09,149,Apartment,1992,69 years,835000
2022-12,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,10 TO 12,140,Apartment,1998,74 years 07 months,1068000
2023-01,SERANGOON,3 ROOM,2,LOR LEW LIAN,04 TO 06,64,Improved,1983,59 years 06 months,388000
2023-01,SERANGOON,3 ROOM,4,LOR LEW LIAN,01 TO 03,64,Improved,1978,54 years 04 months,343000
2023-01,SERANGOON,3 ROOM,303,SERANGOON AVE 2,10 TO 12,69,Improved,1984,61 years,430000
2023-01,SERANGOON,3 ROOM,306,SERANGOON AVE 2,01 TO 03,69,Improved,1985,61 years 02 months,385000
2023-01,SERANGOON,3 ROOM,230,SERANGOON AVE 4,01 TO 03,67,New Generation,1985,61 years 02 months,388888
2023-01,SERANGOON,3 ROOM,230,SERANGOON AVE 4,01 TO 03,75,New Generation,1985,61 years 02 months,410000
2023-01,SERANGOON,3 ROOM,206,SERANGOON CTRL,10 TO 12,64,Simplified,1985,62 years 01 month,463000
2023-01,SERANGOON,3 ROOM,209,SERANGOON CTRL,04 TO 06,64,Simplified,1985,61 years 11 months,412000
2023-01,SERANGOON,3 ROOM,263,SERANGOON CTRL DR,01 TO 03,64,Simplified,1988,64 years 08 months,395000
2023-01,SERANGOON,3 ROOM,261,SERANGOON CTRL DR,01 TO 03,64,Simplified,1988,64 years 10 months,400000
2023-01,SERANGOON,3 ROOM,106,SERANGOON NTH AVE 1,04 TO 06,70,Improved,1984,60 years 08 months,390000
2023-01,SERANGOON,3 ROOM,104,SERANGOON NTH AVE 1,01 TO 03,71,New Generation,1984,60 years 10 months,355000
2023-01,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,04 TO 06,69,Improved,1985,61 years 01 month,380000
2023-01,SERANGOON,3 ROOM,110,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1984,60 years 11 months,354000
2023-01,SERANGOON,3 ROOM,147,SERANGOON NTH AVE 1,07 TO 09,64,Simplified,1988,64 years 08 months,350000
2023-01,SERANGOON,4 ROOM,407,SERANGOON AVE 1,04 TO 06,106,Model A,1989,65 years 03 months,750000
2023-01,SERANGOON,4 ROOM,425,SERANGOON AVE 1,10 TO 12,113,Model A,1989,65 years 06 months,798000
2023-01,SERANGOON,4 ROOM,308,SERANGOON AVE 2,04 TO 06,95,New Generation,1985,61 years 05 months,565000
2023-01,SERANGOON,4 ROOM,239,SERANGOON AVE 2,07 TO 09,84,Simplified,1985,61 years 06 months,505000
2023-01,SERANGOON,4 ROOM,332,SERANGOON AVE 3,10 TO 12,84,Simplified,1986,62 years 03 months,645000
2023-01,SERANGOON,4 ROOM,329,SERANGOON AVE 3,01 TO 03,84,Simplified,1986,62 years 06 months,415000
2023-01,SERANGOON,4 ROOM,223,SERANGOON AVE 4,04 TO 06,92,New Generation,1984,61 years 01 month,480000
2023-01,SERANGOON,4 ROOM,224,SERANGOON AVE 4,07 TO 09,91,New Generation,1984,60 years 06 months,545000
2023-01,SERANGOON,4 ROOM,230,SERANGOON AVE 4,07 TO 09,92,New Generation,1985,61 years 01 month,585000
2023-01,SERANGOON,4 ROOM,206,SERANGOON CTRL,10 TO 12,89,Simplified,1985,62 years 01 month,670000
2023-01,SERANGOON,4 ROOM,411,SERANGOON CTRL,07 TO 09,103,Model A,1989,65 years 04 months,730000
2023-01,SERANGOON,4 ROOM,411,SERANGOON CTRL,04 TO 06,104,Model A,1989,65 years 03 months,730000
2023-01,SERANGOON,4 ROOM,127,SERANGOON NTH AVE 1,04 TO 06,91,New Generation,1985,61 years 01 month,450000
2023-01,SERANGOON,4 ROOM,111,SERANGOON NTH AVE 1,04 TO 06,91,New Generation,1985,61 years 08 months,488000
2023-01,SERANGOON,4 ROOM,111,SERANGOON NTH AVE 1,10 TO 12,91,New Generation,1985,61 years 08 months,475000
2023-01,SERANGOON,4 ROOM,509,SERANGOON NTH AVE 4,04 TO 06,102,Model A,1997,73 years 07 months,520000
2023-01,SERANGOON,4 ROOM,538,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,68 years 10 months,528000
2023-01,SERANGOON,4 ROOM,533,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,68 years 10 months,530000
2023-01,SERANGOON,4 ROOM,512,SERANGOON NTH AVE 4,07 TO 09,100,Model A,1997,73 years 06 months,533888
2023-01,SERANGOON,5 ROOM,405,SERANGOON AVE 1,01 TO 03,123,Improved,1989,65 years 02 months,765000
2023-01,SERANGOON,5 ROOM,208,SERANGOON CTRL,01 TO 03,125,Improved,1985,61 years 11 months,695000
2023-01,SERANGOON,5 ROOM,549,SERANGOON NTH AVE 3,07 TO 09,119,Improved,1997,73 years 11 months,680588
2023-01,SERANGOON,5 ROOM,522,SERANGOON NTH AVE 4,04 TO 06,123,Improved,1992,68 years 11 months,675000
2023-01,SERANGOON,5 ROOM,517,SERANGOON NTH AVE 4,01 TO 03,122,Improved,1992,68 years 10 months,630000
2023-01,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,07 TO 09,150,Apartment,1985,61 years 11 months,1096000
2023-01,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,01 TO 03,140,Apartment,1998,74 years 06 months,1038000
2023-01,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,04 TO 06,151,Apartment,1985,61 years 05 months,1010000
2023-01,SERANGOON,EXECUTIVE,535,SERANGOON NTH AVE 4,04 TO 06,147,Maisonette,1992,68 years 11 months,898000
2023-01,SERANGOON,EXECUTIVE,506B,SERANGOON NTH AVE 4,10 TO 12,145,Apartment,1992,68 years 11 months,900000
2023-01,SERANGOON,EXECUTIVE,519,SERANGOON NTH AVE 4,04 TO 06,149,Apartment,1992,69 years,820000
2023-02,SERANGOON,3 ROOM,306,SERANGOON AVE 2,04 TO 06,60,Improved,1985,61 years 02 months,410000
2023-02,SERANGOON,3 ROOM,253,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,64 years 06 months,410000
2023-02,SERANGOON,3 ROOM,152,SERANGOON NTH AVE 1,04 TO 06,64,Simplified,1986,62 years 10 months,355000
2023-02,SERANGOON,4 ROOM,335,SERANGOON AVE 3,04 TO 06,84,Simplified,1986,62 years 04 months,578000
2023-02,SERANGOON,4 ROOM,234,SERANGOON AVE 3,07 TO 09,105,Model A,1985,61 years 05 months,653000
2023-02,SERANGOON,4 ROOM,236,SERANGOON AVE 3,10 TO 12,84,Simplified,1985,61 years 04 months,585000
2023-02,SERANGOON,4 ROOM,419,SERANGOON CTRL,10 TO 12,103,Model A,1989,65 years 03 months,628000
2023-02,SERANGOON,4 ROOM,258,SERANGOON CTRL DR,04 TO 06,99,Model A,1999,75 years 04 months,635000
2023-02,SERANGOON,4 ROOM,257,SERANGOON CTRL DR,13 TO 15,99,Model A,1999,75 years 03 months,830000
2023-02,SERANGOON,4 ROOM,545,SERANGOON NTH AVE 3,10 TO 12,100,Model A,1997,73 years 08 months,560000
2023-02,SERANGOON,5 ROOM,121,SERANGOON NTH AVE 1,10 TO 12,121,Improved,1985,61 years 05 months,650000
2023-02,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,04 TO 06,121,Improved,1997,73 years 04 months,645000
2023-02,SERANGOON,5 ROOM,512,SERANGOON NTH AVE 4,07 TO 09,120,Improved,1997,73 years 05 months,725000
2023-02,SERANGOON,5 ROOM,540,SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,68 years 10 months,668000
2023-02,SERANGOON,EXECUTIVE,142,SERANGOON NTH AVE 1,01 TO 03,146,Maisonette,1986,62 years 11 months,820000
2023-02,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,07 TO 09,150,Maisonette,1985,61 years 09 months,870000
2023-02,SERANGOON,EXECUTIVE,125,SERANGOON NTH AVE 1,04 TO 06,150,Maisonette,1986,62 years,815000
2023-03,SERANGOON,3 ROOM,5,LOR LEW LIAN,01 TO 03,64,Improved,1978,54 years 03 months,400000
2023-03,SERANGOON,3 ROOM,323,SERANGOON AVE 3,07 TO 09,64,Simplified,1985,61 years 09 months,495000
2023-03,SERANGOON,3 ROOM,219,SERANGOON AVE 4,10 TO 12,67,New Generation,1984,60 years 10 months,395000
2023-03,SERANGOON,3 ROOM,225,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,61 years 01 month,420000
2023-03,SERANGOON,3 ROOM,223,SERANGOON AVE 4,04 TO 06,67,New Generation,1984,60 years 09 months,385000
2023-03,SERANGOON,3 ROOM,219,SERANGOON AVE 4,07 TO 09,67,New Generation,1984,60 years 09 months,405000
2023-03,SERANGOON,3 ROOM,215,SERANGOON AVE 4,01 TO 03,67,New Generation,1985,61 years 02 months,426000
2023-03,SERANGOON,3 ROOM,223,SERANGOON AVE 4,01 TO 03,67,New Generation,1984,60 years 09 months,399999
2023-03,SERANGOON,3 ROOM,206,SERANGOON CTRL,04 TO 06,64,Simplified,1985,61 years 10 months,450000
2023-03,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,07 TO 09,69,Improved,1985,60 years 11 months,385000
2023-03,SERANGOON,3 ROOM,122,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1985,60 years 10 months,350000
2023-03,SERANGOON,3 ROOM,104,SERANGOON NTH AVE 1,01 TO 03,76,New Generation,1984,60 years 07 months,438888
2023-03,SERANGOON,3 ROOM,105,SERANGOON NTH AVE 1,01 TO 03,60,Improved,1985,61 years 03 months,325000
2023-03,SERANGOON,4 ROOM,408,SERANGOON AVE 1,04 TO 06,113,Model A,1989,64 years 11 months,770000
2023-03,SERANGOON,4 ROOM,405,SERANGOON AVE 1,01 TO 03,111,Model A,1989,64 years 11 months,670000
2023-03,SERANGOON,4 ROOM,240,SERANGOON AVE 2,10 TO 12,105,Model A,1985,61 years 04 months,768000
2023-03,SERANGOON,4 ROOM,314,SERANGOON AVE 2,01 TO 03,93,New Generation,1985,60 years 11 months,590000
2023-03,SERANGOON,4 ROOM,308,SERANGOON AVE 2,01 TO 03,95,New Generation,1985,61 years 02 months,560000
2023-03,SERANGOON,4 ROOM,232,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,61 years 04 months,495000
2023-03,SERANGOON,4 ROOM,331,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,62 years 03 months,595000
2023-03,SERANGOON,4 ROOM,335,SERANGOON AVE 3,01 TO 03,88,Simplified,1986,62 years 02 months,577000
2023-03,SERANGOON,4 ROOM,229,SERANGOON AVE 4,07 TO 09,93,New Generation,1984,60 years 04 months,535000
2023-03,SERANGOON,4 ROOM,413,SERANGOON CTRL,04 TO 06,103,Model A,1989,65 years 02 months,680000
2023-03,SERANGOON,4 ROOM,210,SERANGOON CTRL,01 TO 03,83,Simplified,1985,61 years 06 months,525000
2023-03,SERANGOON,4 ROOM,255,SERANGOON CTRL DR,13 TO 15,100,Model A,1999,75 years 02 months,750000
2023-03,SERANGOON,4 ROOM,147,SERANGOON NTH AVE 1,07 TO 09,83,Simplified,1988,64 years 05 months,480000
2023-03,SERANGOON,4 ROOM,523,SERANGOON NTH AVE 4,07 TO 09,104,Model A,1992,68 years 09 months,520000
2023-03,SERANGOON,4 ROOM,532,SERANGOON NTH AVE 4,04 TO 06,103,Model A,1992,68 years 09 months,525000
2023-03,SERANGOON,5 ROOM,304,SERANGOON AVE 2,01 TO 03,134,Adjoined flat,1985,60 years 10 months,810000
2023-03,SERANGOON,5 ROOM,116,SERANGOON NTH AVE 1,07 TO 09,123,Improved,1986,61 years 10 months,620000
2023-03,SERANGOON,5 ROOM,547,SERANGOON NTH AVE 3,10 TO 12,121,Improved,1997,73 years 08 months,680000
2023-03,SERANGOON,5 ROOM,504,SERANGOON NTH AVE 4,01 TO 03,124,Improved,1992,68 years 09 months,643000
2023-03,SERANGOON,5 ROOM,502,SERANGOON NTH AVE 4,10 TO 12,124,Improved,1992,68 years 09 months,658000
2023-03,SERANGOON,5 ROOM,505,SERANGOON NTH AVE 4,04 TO 06,124,Improved,1992,68 years 08 months,688000
2023-03,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,04 TO 06,121,Improved,1997,73 years 03 months,603000
2023-03,SERANGOON,5 ROOM,523,SERANGOON NTH AVE 4,01 TO 03,122,Improved,1992,68 years 08 months,650000
2023-03,SERANGOON,EXECUTIVE,234A,SERANGOON AVE 2,13 TO 15,140,Apartment,1998,74 years 04 months,1130000
2023-03,SERANGOON,EXECUTIVE,418,SERANGOON CTRL,07 TO 09,146,Maisonette,1989,65 years 04 months,1100000
2023-03,SERANGOON,EXECUTIVE,424,SERANGOON CTRL,01 TO 03,146,Maisonette,1989,65 years 01 month,938000
2023-03,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,04 TO 06,152,Maisonette,1992,68 years 08 months,1030000
2023-03,SERANGOON,EXECUTIVE,506A,SERANGOON NTH AVE 4,04 TO 06,146,Apartment,1992,68 years 08 months,856000
2023-03,SERANGOON,EXECUTIVE,526,SERANGOON NTH AVE 4,04 TO 06,149,Maisonette,1992,68 years 08 months,880000
2023-04,SERANGOON,3 ROOM,4,LOR LEW LIAN,01 TO 03,64,Improved,1978,54 years 02 months,350000
2023-04,SERANGOON,3 ROOM,5,LOR LEW LIAN,01 TO 03,64,Improved,1978,54 years 01 month,358000
2023-04,SERANGOON,3 ROOM,5,LOR LEW LIAN,10 TO 12,64,Improved,1978,54 years 01 month,400000
2023-04,SERANGOON,3 ROOM,225,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,60 years 11 months,385000
2023-04,SERANGOON,3 ROOM,225,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,60 years 11 months,383000
2023-04,SERANGOON,3 ROOM,221,SERANGOON AVE 4,07 TO 09,67,New Generation,1984,60 years 08 months,385000
2023-04,SERANGOON,3 ROOM,262,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,64 years 07 months,381000
2023-04,SERANGOON,3 ROOM,124,SERANGOON NTH AVE 1,04 TO 06,71,New Generation,1985,60 years 09 months,395000
2023-04,SERANGOON,4 ROOM,7,LOR LEW LIAN,01 TO 03,98,New Generation,1978,54 years 01 month,498000
2023-04,SERANGOON,4 ROOM,425,SERANGOON AVE 1,04 TO 06,104,Model A,1989,65 years 02 months,751000
2023-04,SERANGOON,4 ROOM,407,SERANGOON AVE 1,04 TO 06,109,Model A,1989,64 years 11 months,700000
2023-04,SERANGOON,4 ROOM,328,SERANGOON AVE 3,13 TO 15,84,Simplified,1986,62 years 02 months,585000
2023-04,SERANGOON,4 ROOM,235,SERANGOON AVE 3,10 TO 12,104,Model A,1985,61 years 02 months,655000
2023-04,SERANGOON,4 ROOM,328,SERANGOON AVE 3,07 TO 09,84,Simplified,1986,62 years 02 months,608000
2023-04,SERANGOON,4 ROOM,223,SERANGOON AVE 4,07 TO 09,96,New Generation,1984,60 years 08 months,610000
2023-04,SERANGOON,4 ROOM,421,SERANGOON CTRL,10 TO 12,113,Model A,1989,65 years 02 months,730000
2023-04,SERANGOON,4 ROOM,419,SERANGOON CTRL,07 TO 09,95,New Generation,1989,65 years 02 months,628888
2023-04,SERANGOON,4 ROOM,409,SERANGOON CTRL,04 TO 06,113,Model A,1989,64 years 10 months,788000
2023-04,SERANGOON,4 ROOM,411,SERANGOON CTRL,10 TO 12,113,Model A,1989,65 years,748000
2023-04,SERANGOON,4 ROOM,118,SERANGOON NTH AVE 1,07 TO 09,91,New Generation,1986,61 years 09 months,468000
2023-04,SERANGOON,4 ROOM,109,SERANGOON NTH AVE 1,04 TO 06,91,New Generation,1985,61 years 01 month,518000
2023-04,SERANGOON,4 ROOM,141,SERANGOON NTH AVE 2,01 TO 03,105,Model A,1989,65 years 02 months,510000
2023-04,SERANGOON,4 ROOM,139,SERANGOON NTH AVE 2,07 TO 09,103,Model A,1989,65 years 01 month,525000
2023-04,SERANGOON,4 ROOM,547,SERANGOON NTH AVE 3,04 TO 06,100,Model A,1997,73 years 08 months,500000
2023-04,SERANGOON,5 ROOM,116,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1986,61 years 09 months,646000
2023-04,SERANGOON,5 ROOM,135,SERANGOON NTH AVE 2,01 TO 03,121,Improved,1989,65 years 01 month,640000
2023-04,SERANGOON,5 ROOM,548,SERANGOON NTH AVE 3,01 TO 03,121,Improved,1998,73 years 09 months,615000
2023-04,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,04 TO 06,120,Improved,1997,73 years 02 months,660000
2023-04,SERANGOON,5 ROOM,502,SERANGOON NTH AVE 4,10 TO 12,124,Improved,1992,68 years 07 months,678888
2023-04,SERANGOON,5 ROOM,541,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,68 years 07 months,688000
2023-04,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,07 TO 09,147,Maisonette,1992,68 years 08 months,900000
